"violation_id","plate_number","violation_type","violation_time","fine_amount","points_deducted","road_id","device_id","violation_location","violation_img","warning_level","dispose_status","dispose_time","dispose_user","create_time"
"591","豫A1005","无证驾驶","30/5/2024 23:00:00","800","12","6","6","郑州市郑东新区商务内环路","/img/violation_1205.jpg","ORANGE","1","24/2/2024 14:00:00","1","2/1/2026 15:25:02"
"592","豫A1045","无证驾驶","26/1/2024 23:00:00","800","12","2","6","郑州市郑东新区商务内环路","/img/violation_205.jpg","ORANGE","1","13/1/2024 22:00:00","1","2/1/2026 15:25:02"
"593","豫A1006","占用应急车道","31/5/2024 02:00:00","500","6","1","7","郑州市高新区科学大道","/img/violation_1206.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"594","豫A1046","占用应急车道","27/1/2024 02:00:00","500","6","3","7","郑州市高新区科学大道","/img/violation_206.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"595","豫A1007","违法变道","31/5/2024 05:00:00","100","2","2","8","郑州市惠济区文化路北段","/img/violation_1207.jpg","BLUE","1","24/2/2024 16:00:00","3","2/1/2026 15:25:02"
"596","豫A1047","违法变道","27/1/2024 05:00:00","100","2","4","8","郑州市惠济区文化路北段","/img/violation_207.jpg","BLUE","1","14/1/2024 00:00:00","3","2/1/2026 15:25:02"
"597","豫A1008","闯红灯","31/5/2024 08:00:00","300","6","3","9","郑州市航空港区迎宾大道","/img/violation_1208.jpg","RED","0",,,"2/1/2026 15:25:02"
"598","豫A1048","闯红灯","27/1/2024 08:00:00","300","6","5","9","郑州市航空港区迎宾大道","/img/violation_208.jpg","RED","0",,,"2/1/2026 15:25:02"
"599","豫A1009","超速行驶","31/5/2024 11:00:00","150","3","4","10","郑州市经开区航海东路","/img/violation_1209.jpg","BLUE","1","24/2/2024 18:00:00","5","2/1/2026 15:25:02"
"600","豫A1049","超速行驶","27/1/2024 11:00:00","150","3","6","10","郑州市经开区航海东路","/img/violation_209.jpg","BLUE","1","14/1/2024 02:00:00","5","2/1/2026 15:25:02"
"601","豫A1030","占用应急车道","23/6/2024 02:00:00","500","6","5","11","郑州市金水区花园路农业路口","/img/violation_1390.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"602","豫A1070","占用应急车道","19/2/2024 02:00:00","500","6","1","11","郑州市金水区花园路农业路口","/img/violation_390.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"603","豫A1031","违法变道","23/6/2024 05:00:00","100","2","6","12","郑州市金水区经三路东风路","/img/violation_1391.jpg","BLUE","1","3/3/2024 08:00:00","2","2/1/2026 15:25:02"
"604","豫A1071","违法变道","19/2/2024 05:00:00","100","2","2","12","郑州市金水区经三路东风路","/img/violation_391.jpg","BLUE","1","21/1/2024 16:00:00","2","2/1/2026 15:25:02"
"605","豫A1032","闯红灯","23/6/2024 08:00:00","300","6","1","13","郑州市二七区大学路中原路口","/img/violation_1392.jpg","RED","0",,,"2/1/2026 15:25:02"
"606","豫A1072","闯红灯","19/2/2024 08:00:00","300","6","3","13","郑州市二七区大学路中原路口","/img/violation_392.jpg","RED","0",,,"2/1/2026 15:25:02"
"607","豫A1033","超速行驶","23/6/2024 11:00:00","150","3","2","14","郑州市中原区建设路嵩山路","/img/violation_1393.jpg","BLUE","1","3/3/2024 10:00:00","4","2/1/2026 15:25:02"
"608","豫A1073","超速行驶","19/2/2024 11:00:00","150","3","4","14","郑州市中原区建设路嵩山路","/img/violation_393.jpg","BLUE","1","21/1/2024 18:00:00","4","2/1/2026 15:25:02"
"609","豫A1034","违法停车","23/6/2024 14:00:00","50","0","3","15","郑州市管城回族区紫荆山路","/img/violation_1394.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"610","豫A1074","违法停车","19/2/2024 14:00:00","50","0","5","15","郑州市管城回族区紫荆山路","/img/violation_394.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"611","豫A1035","未系安全带","23/6/2024 17:00:00","100","2","4","16","郑州市郑东新区商务内环路","/img/violation_1395.jpg","BLUE","1","3/3/2024 12:00:00","1","2/1/2026 15:25:02"
"612","豫A1075","未系安全带","19/2/2024 17:00:00","100","2","6","16","郑州市郑东新区商务内环路","/img/violation_395.jpg","BLUE","1","21/1/2024 20:00:00","1","2/1/2026 15:25:02"
"613","豫A1036","酒驾","23/6/2024 20:00:00","1300","12","5","17","郑州市高新区科学大道","/img/violation_1396.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"614","豫A1076","酒驾","19/2/2024 20:00:00","1300","12","1","17","郑州市高新区科学大道","/img/violation_396.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"615","豫A1037","无证驾驶","23/6/2024 23:00:00","800","12","6","18","郑州市惠济区文化路北段","/img/violation_1397.jpg","ORANGE","1","3/3/2024 14:00:00","3","2/1/2026 15:25:02"
"616","豫A1077","无证驾驶","19/2/2024 23:00:00","800","12","2","18","郑州市惠济区文化路北段","/img/violation_397.jpg","ORANGE","1","21/1/2024 22:00:00","3","2/1/2026 15:25:02"
"617","豫A1038","占用应急车道","24/6/2024 02:00:00","500","6","1","19","郑州市航空港区迎宾大道","/img/violation_1398.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"618","豫A1078","占用应急车道","20/2/2024 02:00:00","500","6","3","19","郑州市航空港区迎宾大道","/img/violation_398.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"619","豫A1039","违法变道","24/6/2024 05:00:00","100","2","2","20","郑州市经开区航海东路","/img/violation_1399.jpg","BLUE","1","3/3/2024 16:00:00","5","2/1/2026 15:25:02"
"620","豫A1079","违法变道","20/2/2024 05:00:00","100","2","4","20","郑州市经开区航海东路","/img/violation_399.jpg","BLUE","1","22/1/2024 00:00:00","5","2/1/2026 15:25:02"
"621","豫A1020","酒驾","21/6/2024 20:00:00","1300","12","1","1","郑州市金水区花园路农业路口","/img/violation_1380.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"622","豫A1060","酒驾","17/2/2024 20:00:00","1300","12","3","1","郑州市金水区花园路农业路口","/img/violation_380.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"623","豫A1021","无证驾驶","21/6/2024 23:00:00","800","12","2","2","郑州市金水区经三路东风路","/img/violation_1381.jpg","ORANGE","1","2/3/2024 22:00:00","2","2/1/2026 15:25:02"
"624","豫A1061","无证驾驶","17/2/2024 23:00:00","800","12","4","2","郑州市金水区经三路东风路","/img/violation_381.jpg","ORANGE","1","21/1/2024 06:00:00","2","2/1/2026 15:25:02"
"625","豫A1022","占用应急车道","22/6/2024 02:00:00","500","6","3","3","郑州市二七区大学路中原路口","/img/violation_1382.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"626","豫A1062","占用应急车道","18/2/2024 02:00:00","500","6","5","3","郑州市二七区大学路中原路口","/img/violation_382.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"627","豫A1023","违法变道","22/6/2024 05:00:00","100","2","4","4","郑州市中原区建设路嵩山路","/img/violation_1383.jpg","BLUE","1","3/3/2024 00:00:00","4","2/1/2026 15:25:02"
"628","豫A1063","违法变道","18/2/2024 05:00:00","100","2","6","4","郑州市中原区建设路嵩山路","/img/violation_383.jpg","BLUE","1","21/1/2024 08:00:00","4","2/1/2026 15:25:02"
"629","豫A1024","闯红灯","22/6/2024 08:00:00","300","6","5","5","郑州市管城回族区紫荆山路","/img/violation_1384.jpg","RED","0",,,"2/1/2026 15:25:02"
"630","豫A1064","闯红灯","18/2/2024 08:00:00","300","6","1","5","郑州市管城回族区紫荆山路","/img/violation_384.jpg","RED","0",,,"2/1/2026 15:25:02"
"631","豫A1025","超速行驶","22/6/2024 11:00:00","150","3","6","6","郑州市郑东新区商务内环路","/img/violation_1385.jpg","BLUE","1","3/3/2024 02:00:00","1","2/1/2026 15:25:02"
"632","豫A1065","超速行驶","18/2/2024 11:00:00","150","3","2","6","郑州市郑东新区商务内环路","/img/violation_385.jpg","BLUE","1","21/1/2024 10:00:00","1","2/1/2026 15:25:02"
"633","豫A1026","违法停车","22/6/2024 14:00:00","50","0","1","7","郑州市高新区科学大道","/img/violation_1386.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"634","豫A1066","违法停车","18/2/2024 14:00:00","50","0","3","7","郑州市高新区科学大道","/img/violation_386.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"635","豫A1027","未系安全带","22/6/2024 17:00:00","100","2","2","8","郑州市惠济区文化路北段","/img/violation_1387.jpg","BLUE","1","3/3/2024 04:00:00","3","2/1/2026 15:25:02"
"636","豫A1067","未系安全带","18/2/2024 17:00:00","100","2","4","8","郑州市惠济区文化路北段","/img/violation_387.jpg","BLUE","1","21/1/2024 12:00:00","3","2/1/2026 15:25:02"
"637","豫A1028","酒驾","22/6/2024 20:00:00","1300","12","3","9","郑州市航空港区迎宾大道","/img/violation_1388.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"638","豫A1068","酒驾","18/2/2024 20:00:00","1300","12","5","9","郑州市航空港区迎宾大道","/img/violation_388.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"639","豫A1029","无证驾驶","22/6/2024 23:00:00","800","12","4","10","郑州市经开区航海东路","/img/violation_1389.jpg","ORANGE","1","3/3/2024 06:00:00","5","2/1/2026 15:25:02"
"640","豫A1069","无证驾驶","18/2/2024 23:00:00","800","12","6","10","郑州市经开区航海东路","/img/violation_389.jpg","ORANGE","1","21/1/2024 14:00:00","5","2/1/2026 15:25:02"
"641","豫A1010","违法停车","20/6/2024 14:00:00","50","0","3","11","郑州市金水区花园路农业路口","/img/violation_1370.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"642","豫A1050","违法停车","16/2/2024 14:00:00","50","0","5","11","郑州市金水区花园路农业路口","/img/violation_370.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"643","豫A1011","未系安全带","20/6/2024 17:00:00","100","2","4","12","郑州市金水区经三路东风路","/img/violation_1371.jpg","BLUE","1","2/3/2024 12:00:00","2","2/1/2026 15:25:02"
"644","豫A1051","未系安全带","16/2/2024 17:00:00","100","2","6","12","郑州市金水区经三路东风路","/img/violation_371.jpg","BLUE","1","20/1/2024 20:00:00","2","2/1/2026 15:25:02"
"645","豫A1012","酒驾","20/6/2024 20:00:00","1300","12","5","13","郑州市二七区大学路中原路口","/img/violation_1372.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"646","豫A1052","酒驾","16/2/2024 20:00:00","1300","12","1","13","郑州市二七区大学路中原路口","/img/violation_372.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"647","豫A1013","无证驾驶","20/6/2024 23:00:00","800","12","6","14","郑州市中原区建设路嵩山路","/img/violation_1373.jpg","ORANGE","1","2/3/2024 14:00:00","4","2/1/2026 15:25:02"
"648","豫A1053","无证驾驶","16/2/2024 23:00:00","800","12","2","14","郑州市中原区建设路嵩山路","/img/violation_373.jpg","ORANGE","1","20/1/2024 22:00:00","4","2/1/2026 15:25:02"
"649","豫A1014","占用应急车道","21/6/2024 02:00:00","500","6","1","15","郑州市管城回族区紫荆山路","/img/violation_1374.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"650","豫A1054","占用应急车道","17/2/2024 02:00:00","500","6","3","15","郑州市管城回族区紫荆山路","/img/violation_374.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"651","豫A1015","违法变道","21/6/2024 05:00:00","100","2","2","16","郑州市郑东新区商务内环路","/img/violation_1375.jpg","BLUE","1","2/3/2024 16:00:00","1","2/1/2026 15:25:02"
"652","豫A1055","违法变道","17/2/2024 05:00:00","100","2","4","16","郑州市郑东新区商务内环路","/img/violation_375.jpg","BLUE","1","21/1/2024 00:00:00","1","2/1/2026 15:25:02"
"653","豫A1016","闯红灯","21/6/2024 08:00:00","300","6","3","17","郑州市高新区科学大道","/img/violation_1376.jpg","RED","0",,,"2/1/2026 15:25:02"
"654","豫A1056","闯红灯","17/2/2024 08:00:00","300","6","5","17","郑州市高新区科学大道","/img/violation_376.jpg","RED","0",,,"2/1/2026 15:25:02"
"655","豫A1017","超速行驶","21/6/2024 11:00:00","150","3","4","18","郑州市惠济区文化路北段","/img/violation_1377.jpg","BLUE","1","2/3/2024 18:00:00","3","2/1/2026 15:25:02"
"656","豫A1057","超速行驶","17/2/2024 11:00:00","150","3","6","18","郑州市惠济区文化路北段","/img/violation_377.jpg","BLUE","1","21/1/2024 02:00:00","3","2/1/2026 15:25:02"
"657","豫A1018","违法停车","21/6/2024 14:00:00","50","0","5","19","郑州市航空港区迎宾大道","/img/violation_1378.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"658","豫A1058","违法停车","17/2/2024 14:00:00","50","0","1","19","郑州市航空港区迎宾大道","/img/violation_378.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"659","豫A1019","未系安全带","21/6/2024 17:00:00","100","2","6","20","郑州市经开区航海东路","/img/violation_1379.jpg","BLUE","1","2/3/2024 20:00:00","5","2/1/2026 15:25:02"
"660","豫A1059","未系安全带","17/2/2024 17:00:00","100","2","2","20","郑州市经开区航海东路","/img/violation_379.jpg","BLUE","1","21/1/2024 04:00:00","5","2/1/2026 15:25:02"
"661","豫A1000","闯红灯","19/6/2024 08:00:00","300","6","5","1","郑州市金水区花园路农业路口","/img/violation_1360.jpg","RED","0",,,"2/1/2026 15:25:02"
"662","豫A1040","闯红灯","15/2/2024 08:00:00","300","6","1","1","郑州市金水区花园路农业路口","/img/violation_360.jpg","RED","0",,,"2/1/2026 15:25:02"
"663","豫A1001","超速行驶","19/6/2024 11:00:00","150","3","6","2","郑州市金水区经三路东风路","/img/violation_1361.jpg","BLUE","1","2/3/2024 02:00:00","2","2/1/2026 15:25:02"
"664","豫A1041","超速行驶","15/2/2024 11:00:00","150","3","2","2","郑州市金水区经三路东风路","/img/violation_361.jpg","BLUE","1","20/1/2024 10:00:00","2","2/1/2026 15:25:02"
"665","豫A1002","违法停车","19/6/2024 14:00:00","50","0","1","3","郑州市二七区大学路中原路口","/img/violation_1362.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"666","豫A1042","违法停车","15/2/2024 14:00:00","50","0","3","3","郑州市二七区大学路中原路口","/img/violation_362.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"667","豫A1003","未系安全带","19/6/2024 17:00:00","100","2","2","4","郑州市中原区建设路嵩山路","/img/violation_1363.jpg","BLUE","1","2/3/2024 04:00:00","4","2/1/2026 15:25:02"
"668","豫A1043","未系安全带","15/2/2024 17:00:00","100","2","4","4","郑州市中原区建设路嵩山路","/img/violation_363.jpg","BLUE","1","20/1/2024 12:00:00","4","2/1/2026 15:25:02"
"669","豫A1004","酒驾","19/6/2024 20:00:00","1300","12","3","5","郑州市管城回族区紫荆山路","/img/violation_1364.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"670","豫A1044","酒驾","15/2/2024 20:00:00","1300","12","5","5","郑州市管城回族区紫荆山路","/img/violation_364.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"671","豫A1005","无证驾驶","19/6/2024 23:00:00","800","12","4","6","郑州市郑东新区商务内环路","/img/violation_1365.jpg","ORANGE","1","2/3/2024 06:00:00","1","2/1/2026 15:25:02"
"672","豫A1045","无证驾驶","15/2/2024 23:00:00","800","12","6","6","郑州市郑东新区商务内环路","/img/violation_365.jpg","ORANGE","1","20/1/2024 14:00:00","1","2/1/2026 15:25:02"
"673","豫A1006","占用应急车道","20/6/2024 02:00:00","500","6","5","7","郑州市高新区科学大道","/img/violation_1366.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"674","豫A1046","占用应急车道","16/2/2024 02:00:00","500","6","1","7","郑州市高新区科学大道","/img/violation_366.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"675","豫A1007","违法变道","20/6/2024 05:00:00","100","2","6","8","郑州市惠济区文化路北段","/img/violation_1367.jpg","BLUE","1","2/3/2024 08:00:00","3","2/1/2026 15:25:02"
"676","豫A1047","违法变道","16/2/2024 05:00:00","100","2","2","8","郑州市惠济区文化路北段","/img/violation_367.jpg","BLUE","1","20/1/2024 16:00:00","3","2/1/2026 15:25:02"
"677","豫A1008","闯红灯","20/6/2024 08:00:00","300","6","1","9","郑州市航空港区迎宾大道","/img/violation_1368.jpg","RED","0",,,"2/1/2026 15:25:02"
"678","豫A1048","闯红灯","16/2/2024 08:00:00","300","6","3","9","郑州市航空港区迎宾大道","/img/violation_368.jpg","RED","0",,,"2/1/2026 15:25:02"
"679","豫A1009","超速行驶","20/6/2024 11:00:00","150","3","2","10","郑州市经开区航海东路","/img/violation_1369.jpg","BLUE","1","2/3/2024 10:00:00","5","2/1/2026 15:25:02"
"680","豫A1049","超速行驶","16/2/2024 11:00:00","150","3","4","10","郑州市经开区航海东路","/img/violation_369.jpg","BLUE","1","20/1/2024 18:00:00","5","2/1/2026 15:25:02"
"681","豫A1070","占用应急车道","18/6/2024 02:00:00","500","6","1","11","郑州市金水区花园路农业路口","/img/violation_1350.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"682","豫A1030","占用应急车道","14/2/2024 02:00:00","500","6","3","11","郑州市金水区花园路农业路口","/img/violation_350.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"683","豫A1071","违法变道","18/6/2024 05:00:00","100","2","2","12","郑州市金水区经三路东风路","/img/violation_1351.jpg","BLUE","1","1/3/2024 16:00:00","2","2/1/2026 15:25:02"
"684","豫A1031","违法变道","14/2/2024 05:00:00","100","2","4","12","郑州市金水区经三路东风路","/img/violation_351.jpg","BLUE","1","20/1/2024 00:00:00","2","2/1/2026 15:25:02"
"685","豫A1072","闯红灯","18/6/2024 08:00:00","300","6","3","13","郑州市二七区大学路中原路口","/img/violation_1352.jpg","RED","0",,,"2/1/2026 15:25:02"
"686","豫A1032","闯红灯","14/2/2024 08:00:00","300","6","5","13","郑州市二七区大学路中原路口","/img/violation_352.jpg","RED","0",,,"2/1/2026 15:25:02"
"687","豫A1073","超速行驶","18/6/2024 11:00:00","150","3","4","14","郑州市中原区建设路嵩山路","/img/violation_1353.jpg","BLUE","1","1/3/2024 18:00:00","4","2/1/2026 15:25:02"
"688","豫A1033","超速行驶","14/2/2024 11:00:00","150","3","6","14","郑州市中原区建设路嵩山路","/img/violation_353.jpg","BLUE","1","20/1/2024 02:00:00","4","2/1/2026 15:25:02"
"689","豫A1074","违法停车","18/6/2024 14:00:00","50","0","5","15","郑州市管城回族区紫荆山路","/img/violation_1354.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"690","豫A1034","违法停车","14/2/2024 14:00:00","50","0","1","15","郑州市管城回族区紫荆山路","/img/violation_354.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"691","豫A1075","未系安全带","18/6/2024 17:00:00","100","2","6","16","郑州市郑东新区商务内环路","/img/violation_1355.jpg","BLUE","1","1/3/2024 20:00:00","1","2/1/2026 15:25:02"
"692","豫A1035","未系安全带","14/2/2024 17:00:00","100","2","2","16","郑州市郑东新区商务内环路","/img/violation_355.jpg","BLUE","1","20/1/2024 04:00:00","1","2/1/2026 15:25:02"
